,0,1,2,3,4,5,6,7,8,9
0,-2.6550209372072655,-1.7317598045532372,0.3878837355395756,2.0468427430467613,1.3342566158954192,-3.0222770149207987,-1.7457519915905537,1.2686094907876837,1.743706368359905,2.749259415258755
1,-0.4413308396023766,-1.8721286152452348,0.6263566429162466,3.6061094874641366,1.2564151921227573,-2.4437216915770197,-1.4179538351632042,0.5264096399780214,1.2373779059162169,2.7505579385919594
2,-0.7396234738116351,3.259070528526386,-1.8600674344288897,-1.0062377212354505,3.382402606304847,1.0382319937256863,0.6340122619492881,-1.8093633213049156,0.7409206212427988,3.6961147383042996
3,1.0782303796997565,-0.4102425391130005,0.11110998997656212,4.408603850603296,1.2569868331023781,-1.559484476474991,-1.7384178538784507,-0.24383499332053782,0.2793083946724716,2.538128907359163
4,-0.7902475781133412,-0.5817199317601293,-0.40906272245753506,1.469444886070673,2.00209602149277,-2.421085912783633,-0.4637684873600458,0.08450156118697098,1.5302598139857821,2.9566943156668364
5,1.3763900511454792,1.986401366292794,-1.734033603643363,-2.6002924795828166,3.334181814385422,2.0524266277803256,1.3464749685185808,-2.3144686046076615,1.054411893892094,4.535523056740393
6,-0.24018711084109792,-1.0293013869674936,-0.10368788659277164,2.6455685218426503,1.7705446468588306,-1.9278232922815017,-0.7181038743098317,-0.07953745935019405,1.151428036752643,2.937631667007015
7,-0.8841444122216658,-0.4497908683871325,-1.945013520400118,-0.6031331566304828,2.608785178936956,-3.120419202017075,-0.06382178600993693,0.13802019735550708,1.9026916745297786,2.8647002719629358
8,-0.9243104790159442,0.04658115270897963,-0.23868695500357665,1.9786716807813929,1.1114665758093727,0.07239332432475952,-1.7331694370695359,-1.2541245491681852,-0.7727514879307236,2.6031447880693057
9,-0.6869266972361016,-0.0769550919214458,-0.5484096554018564,1.6627557363969026,2.196807305137589,-1.8680160917491393,-0.3018575620646869,-0.2937601419356729,1.3121644754403115,3.01777053485727
10,-2.209482157140758,0.7357473719939713,-1.9051268334285343,-0.9575944902463583,4.049155431696805,-2.0573884309274897,0.9751405122988387,-1.1270387549960135,1.7533892118465788,3.037923678596619
11,0.059920765326824756,-1.0164296943745528,-0.15359797960907606,2.8544303924864005,1.7558871020204476,-1.7444884738349207,-0.7618357518776355,-0.17791731523984639,1.0167622661277493,2.9323483936670733
12,-0.6131501425729576,-1.6479625771933177,-2.791357893597297,-1.9370392609425464,4.262185845721318,-3.2222913127280126,1.0146459855536805,-0.7717151835651177,2.0223655246270242,2.7189265385810524
13,-0.7190482719871627,2.152684212566243,-1.0052832995516934,-2.105170309254079,0.9549680866536084,3.3794685035607253,-0.44848372487160504,-2.0883197373713647,-0.7887021806608747,3.7866654001264637
14,-0.8068083423355111,-0.4055914987904579,-0.5228591754425087,1.2881909325441652,2.0984571842017785,-2.4031943839197782,-0.37635276154303227,0.022963367163359134,1.5488885735943858,2.9658345118813574
15,-1.6193577085122215,0.2833849834033432,-1.7166831983551136,-0.6452191956639612,3.429647559838264,-2.4122945686020545,0.5812493553454195,-0.667891571644105,1.78849532815319,2.9662396287682267
16,-1.1205506582235034,-0.31217040463780676,-1.9183203905001098,-0.8368413105420218,3.20176306979827,-2.8173574402173807,0.4028679466514596,-0.36583614536261133,1.8799447939856637,2.8905556958155563
17,-1.6794467664758377,-1.1842938919417978,-2.552448810229539,-1.716863709096856,4.706021141621253,-2.8586852386884005,1.328709646761471,-1.1947519142589074,1.9672594687666962,2.82009709615106
18,-1.4241103012220542,-0.5562151149165413,-1.2199330481475117,0.37405984075766485,2.0198200978346725,-3.1014017428744514,-0.5709352771301692,0.5110838638360256,1.8188236147466164,2.8898505084287303
19,0.9468897174566168,-0.34984153301397536,0.2628277785917677,4.678446120042948,1.1975857510329593,-1.8060807956800606,-1.8463888749201836,-0.0377958330332877,0.4377518531486252,2.496067325332763
20,-1.5289012285727335,-1.7430963997748936,-2.7896278980226845,-1.8999756096259954,5.1179910287694845,-3.11106865097459,1.560272352824482,-1.35135481926646,2.009121515604162,2.7414204958843653
21,-1.0634453621350424,-0.14293514766210352,-1.5864846375920507,-0.34939716492583395,2.8144698428331214,-2.7711102073254317,0.14606241534955272,-0.1759033162789586,1.8244560421315876,2.9187051194653746
22,-0.9041234745989766,3.3638453368313517,-1.8414932210615589,-1.5682815755217512,3.998374827618393,0.6654455394900638,1.1115889181024459,-1.994443257015753,1.0991015411139853,3.7800235694588706
23,-0.7691583054643665,-1.949827472493881,0.564518782083108,3.157559496964038,1.3198086600796268,-2.5495005553725685,-1.3030738783642366,0.5784633624363894,1.3578999235164182,2.796076515282886
24,0.7578055362547652,1.2303520209209897,-1.4198278920702045,-0.01441148639343858,1.8876100462883254,1.542397514873065,-0.4876313033246813,-1.6553591436820028,-0.2851240415228542,3.3988895713649128
25,-0.7768788146956285,-0.20599238430783673,-0.5425904509271312,1.3834932104709121,2.1775619445241134,-2.189323003953629,-0.3048709264090971,-0.12895280801270928,1.469039140241184,2.9902325304418147
26,-0.711668820923608,1.796740639446791,-1.8405729304247591,-1.8887636195923614,4.952660042416265,-0.6631519688506495,1.825192643303519,-2.286874647231347,1.6047688456173,3.743404445981535
27,-0.6204651039352305,-1.935497552748717,0.664705368204536,3.511896502852852,1.242693615358527,-2.514729316481068,-1.447411029547581,0.6034487821340049,1.2943964193138258,2.749208223777675
28,-2.5917274012822835,0.6979997905713479,-2.151528246822555,-1.415254535706824,4.838398909936491,-1.8842092138630506,1.4751687827508742,-1.635573511206644,1.776435208493719,3.121826099485623
29,-0.9851685273105995,-1.4948934408176848,0.13975489156459175,2.2437963118971167,1.572631343393356,-2.612567410687779,-0.9374187857107396,0.4577193685318943,1.4966983890121972,2.8837884238062905
30,0.25390160406783796,2.0240036575513836,-1.579585042547348,-2.9030522112631423,2.2527139225158903,3.5021421068559886,0.9064287760341144,-2.2340099084965908,0.5013082730733411,4.658369867553906
31,-0.8008175309570114,3.1518573091909308,-1.787626741275868,-1.660885932139174,3.2902163300070244,1.7389771052736145,0.7563112622309848,-2.003593095666785,0.6596048229655541,3.942441493934976
32,1.9381376619847603,1.3246679760766498,-1.9419550778384944,-2.691244043918588,3.1885733242842353,1.9668422718067893,1.4939181951991738,-2.3855239873354948,1.220885675392009,4.791132899139492
33,-2.541157102331693,-1.6473885050919068,0.7431330185776907,2.4723376999220585,1.224422513496114,-2.8319399856220007,-2.1224587651686746,1.4133596666852262,1.7456588003340725,2.6476473393044855
34,-1.4639535317259353,1.0199127972042046,-0.27394981350164477,-0.17477570372135431,0.7430156560131475,1.4787884999120309,-1.4887200300050307,-1.7823873962045653,-1.1828902204180443,2.9069756900063193
35,0.5247880511341504,-0.8576930054418042,0.4356632897492616,4.56527008898981,1.1878852389738546,-2.059118688528518,-1.7131692488705585,0.20455347349802924,0.7536363537501733,2.586467017299731
36,-0.5068844074251295,0.09568857887417659,-0.5039272698496129,1.8299915034388776,1.2551301801457246,0.24662892095874175,-1.4568151560661846,-1.2765400764240478,-0.6299783381108243,2.770612021281218
37,-1.1799389477454953,-0.4368491831103898,-1.7081450006560792,-0.18395035147830405,2.2543148953774312,-3.1795905194408207,-0.37288655897902306,0.4037563123477388,1.8770446718332279,2.8737325590985776
38,-0.9467303836353856,3.4211966288187856,-1.866538574525676,-1.1561917421841637,3.6238984781119017,0.8288343887282993,0.800981039147287,-1.8468968315173455,0.8943784294968736,3.700762422225162
39,-0.824796899923671,2.1246761260551774,-1.5356380898446422,-1.535711942692007,2.0085648430745353,2.6935347063799058,-0.006935877811952772,-1.9623829670322392,-0.18554396625133646,3.8442094662247785
40,-1.6466762963755701,3.1905030895225654,-1.8505988936408695,-0.8171856917754295,3.8972883556310043,-0.22245699286628312,0.8988609015225424,-1.6420516414456892,1.2152099377537533,3.4572041145445693
41,1.3458816699498117,0.026437958077610742,-0.9734465936425085,2.137363299093023,2.0734379653494353,-0.4915527368974422,-0.5607501962169226,-0.8915470580103616,0.46788445417648994,3.078992046831797
42,-1.1454040915112373,1.0382708061809975,-1.045316496517945,0.8840736878827755,2.727910377887299,-1.521515692895059,0.10095756242006133,-0.6774658182562093,1.326637725135574,3.1021342139183794
43,-0.14190191058857887,-1.6280728671460267,0.6288261322535044,4.014112725360771,1.2052353111062326,-2.3457322111284236,-1.5426491633725379,0.46757329369195416,1.1081428909052746,2.6945309013349354
44,-1.5501783134132594,-0.9513119163238835,-2.4334648639558214,-1.5924942591282594,4.368367069075843,-2.8163163187220674,1.127039629698442,-1.0132768162518244,1.9509673707495465,2.8374470059734187
45,-0.9111125917941705,-1.3616836523901632,-2.625537565367151,-1.7685718888057251,4.185218971295062,-3.084439234202893,0.9864928234364267,-0.7909884968387193,1.9967045616827883,2.7655650270661476
46,1.6057988485494852,-0.3612789346322878,-0.7730667343715567,2.5918385433707707,1.834505942113686,-0.5676734443241808,-0.822724792583159,-0.8272459397906383,0.3058726303440905,2.9814910692135967
47,-0.29329137499855124,1.1059516578858803,-0.9585029052458295,-0.18554258041505386,1.2564711287120456,1.720178167650264,-0.9423890485091123,-1.7414681342794915,-0.766994914467466,3.2261361484971807
48,0.7334887407588094,2.0596563450156546,-1.6517986668944167,-2.772720556778546,2.6762285950565645,2.9935081877165244,1.0584629350378203,-2.253799496983697,0.7061774592990204,4.6113688813501845
49,-2.2932580911913374,1.5227140111396267,-1.8170495184627307,-0.8004975194289456,4.026758097721764,-1.6332351258578934,0.9667375111655039,-1.2607484343348365,1.63475888580113,3.1362134954857277
